Device Type	Instrument Type	Wattage	Purpose	Position	Unit Number	Color	Dimmer	Channel	Address	Universe	U Address	Circuit Number	Circuit Name	System	User Field 1	User Field 2	User Field 3	User Field 4	User Field 5	User Field 6	Num Channels	Frame Size	Field Angle	Field Angle 2	Beam Angle	Beam Angle 2	Weight	Gobo 1	Gobo 1 Rotation	Gobo 2	Gobo 2 Rotation	Gobo Shift	Mark	Draw Beam	Draw Beam as 3D Solid	Use Vertical Beam	Show Beam at	Falloff Distance	Lamp Rotation Angle	Top Shutter Depth	Top Shutter Angle	Left Shutter Depth	Left Shutter Angle	Right Shutter Depth	Right Shutter Angle	Bottom Shutter Depth	Bottom Shutter Angle	Symbol Name	Use Legend	Flip Front && Back Legend Text	Flip Left && Right Legend Text	Focus	Set 3D Orientation	X Rotation	Y Rotation	X Location	Y Location	Z Location	FixtureID	__UID	Accessories
Light	321	S4 PAR WFL	575	DOWN WASH	D2	1	-	167	0	0	-	-	0	-	A	-	-	-	-	-	-	1	7.5	36°	17°	20°	12°	7.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Source 4 PAR WFL	FOH	False	False	-	False	0	0	-13'1.554	15'.807	0	-	1907.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	322	S4 PAR WFL	575	DOWN WASH	D4	3	-	275	0	0	-	-	0	-	A	-	-	-	-	-	-	1	7.5	36°	17°	20°	12°	7.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Source 4 PAR WFL	FOH	False	False	-	False	0	0	11'10.446	15'.781	0	-	1908.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	323	S4 PAR WFL	575	DOWN WASH	D5	2	-	308	0	0	-	-	0	-	A	-	-	-	-	-	-	1	7.5	36°	17°	20°	12°	7.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Source 4 PAR WFL	FOH	False	False	-	False	0	0	19'.148	14'9.066	0	-	1909.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	48	7.5 4 Leaf Barn Door	0	-	D5	2	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	19'.148	15'2.021	216'0	-	1931.1.1.0.0	323	2016-02-02 19:45:15 UTC	2016-02-02 19:45:15 UTC	""
Light	324	S4 PAR WFL	575	DOWN WASH	D1	2	-	131	0	0	-	-	0	-	A	-	-	-	-	-	-	1	7.5	36°	17°	20°	12°	7.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Source 4 PAR WFL	FOH	False	False	-	False	0	0	-20'2.293	14'8.382	0	-	1910.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	45	7.5 4 Leaf Barn Door	0	-	D1	2	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-20'2.293	15'.622	216'0	-	1928.1.1.0.0	324	2016-02-02 19:45:15 UTC	2016-02-02 19:45:15 UTC	""
Light	325	PAR 64 MFL	1	PAR HIGH SIDES SR	C1	3	-	137	0	0	-	-	0	-	A	-	-	-	-	-	-	1	10.0	45°	17°	22°	12°	8lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par64 MFL*#	FOH	False	False	-	False	0	0	-24'10.331	23'8.034	0	-	1591.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	326	PAR 64 MFL	1	PAR HIGH SIDES SL	B5	6	-	324	0	0	-	-	0	-	A	-	-	-	-	-	-	1	10.0	45°	17°	22°	12°	8lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par64 MFL*#	FOH	False	False	-	False	0	0	23'6.349	34'2.854	0	-	1563.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	327	PAR 64 MFL	1	PAR HIGH SIDES SL	C5	7	-	313	0	0	-	-	0	-	A	-	-	-	-	-	-	1	10.0	45°	17°	22°	12°	8lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par64 MFL*#	FOH	False	False	-	False	0	0	23'9.591	23'5.447	0	-	1582.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	328	Source 4 19º	575	-	C1	4	-	136	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	-23'3.671	26'3.622	0	-	1934.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	49	Iris	0	-	C1	4	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	-22'5.094	26'3.622	216'0	-	1935.1.1.0.0	328	2016-02-02 19:45:15 UTC	2016-02-02 19:45:15 UTC	""
Light	329	Source 4 19º	575	-	C3	1	-	249	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	-7.857	28'5.534	0	-	1944.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	51	Iris	0	-	C3	1	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	-7.857	29'4.454	216'0	-	1945.1.1.0.0	329	2016-02-02 19:45:15 UTC	2016-02-02 19:45:15 UTC	""
Light	330	Source 4 19º	575	-	C5	6	-	322	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	21'8.669	26'6.111	0	-	1956.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	52	Iris	0	-	C5	6	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	21'1.516	26'6.111	216'0	-	1957.1.1.0.0	330	2016-02-02 19:45:15 UTC	2016-02-02 19:45:15 UTC	""
Light	331	Source 4 19º	575	-	D5	6	-	316	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	22'5.123	16'3.246	0	-	1960.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	53	Iris	0	-	D5	6	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	21'6.971	16'3.246	216'0	-	1961.1.1.0.0	331	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	332	Source 4 19º	575	-	D2	2	-	207	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	-6'8.739	19'2.811	0	-	1966.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	54	Iris	0	-	D2	2	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	-6'8.739	20'1.046	216'0	-	2211.1.1.0.0	332	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	333	6 Fresnel	1	BACK C	CATWALK UP STAGE-1	10	-	48	0	0	-	-	0	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	-22'4.685	64'1.636	216'0	-	1712.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	334	6 Fresnel	1	BACK W	CATWALK UP STAGE-1	9	-	55	0	0	-	-	0	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	-16'11.099	64'1.078	216'0	-	2212.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	61	7.5 2 Leaf Barn Door	0	-	CATWALK UP STAGE-1	9	-	0	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-16'11.224	63'6.649	216'0	-	2229.1.1.0.0	334	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	335	6 Fresnel	1	BACK C	CATWALK UP STAGE-1	8	-	56	0	0	-	-	0	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	-12'11.099	64'1.078	216'0	-	1714.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	336	6 Fresnel	1	BACK W	CATWALK UP STAGE-1	7	-	57	0	0	-	-	0	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	-7'6.465	64'1.636	216'0	-	2213.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	55	7.5 4 Leaf Barn Door	0	-	CATWALK UP STAGE-1	7	-	0	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-12'11.224	63'5.689	216'0	-	2223.1.1.0.0	336	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	337	6 Fresnel	1	BACK C	CATWALK UP STAGE-1	6	-	63	0	0	-	-	0	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	-2'10.764	64'1.636	216'0	-	2214.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	56	7.5 4 Leaf Barn Door	0	-	CATWALK UP STAGE-1	6	-	0	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-7'6.293	63'6.589	216'0	-	2224.1.1.0.0	337	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	338	6 Fresnel	1	BACK W	CATWALK UP STAGE-1	5	-	61	0	0	-	-	0	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	3'1.315	64'1.636	216'0	-	2215.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	57	7.5 4 Leaf Barn Door	0	-	CATWALK UP STAGE-1	5	-	0	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-2'10.592	63'6.589	216'0	-	2225.1.1.0.0	338	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	339	6 Fresnel	1	BACK C	CATWALK UP STAGE-1	4	-	68	0	0	-	-	0	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	7'7.819	64'1.636	216'0	-	2216.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	58	7.5 4 Leaf Barn Door	0	-	CATWALK UP STAGE-1	4	-	0	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	3'1.364	63'6.8	216'0	-	2226.1.1.0.0	339	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	340	6 Fresnel	1	BACK W	CATWALK UP STAGE-1	3	-	69	0	0	-	-	0	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	12'10.527	64'.596	216'0	-	2217.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	59	7.5 4 Leaf Barn Door	0	-	CATWALK UP STAGE-1	3	-	0	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	7'8.036	63'6.687	216'0	-	2227.1.1.0.0	340	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	341	6 Fresnel	1	BACK C	CATWALK UP STAGE-1	2	-	73	0	0	-	-	0	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	17'3.929	64'1.636	216'0	-	2218.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	60	7.5 4 Leaf Barn Door	0	-	CATWALK UP STAGE-1	2	-	0	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	12'10.402	63'5.647	216'0	-	2228.1.1.0.0	341	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	342	6 Fresnel	1	BACK W	CATWALK UP STAGE-1	1	-	74	0	0	-	-	0	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	22'6.648	64'1.122	216'0	-	1721.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	343	PAR64 NSP	1	CURTAIN WARMER	CATWALK US sidearm	10	-	54	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	0	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR64 NSP	FOH	False	False	-	False	0	0	-5'11.782	62'8.876	0	-	1729.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	344	PAR64 NSP	1	CURTAIN WARMER	CATWALK US sidearm	8	-	60	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	0	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR64 NSP	FOH	False	False	-	False	0	0	-1'5.874	62'8.876	0	-	1730.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	345	PAR64 NSP	1	CURTAIN WARMER	CATWALK US sidearm	7	-	59	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	0	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR64 NSP	FOH	False	False	-	False	0	0	1'5.126	62'8.876	0	-	1731.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	346	PAR64 NSP	1	CURTAIN WARMER	CATWALK US sidearm	5	-	58	0	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	0	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR64 NSP	FOH	False	False	-	False	0	0	6'.929	62'8.876	0	-	1732.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	347	Source 4 19º	575	-	E2	5	-	197	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	-10'7.071	3'5.534	0	-	2244.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	348	Source 4 19º	575	-	E3	2	-	194	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	-7.331	3'6.534	0	-	2248.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	62	Iris	0	-	E3	2	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	-7.331	4'5.111	216'0	-	2249.1.1.0.0	348	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	349	Source 4 19º	575	-	E4	2	-	229	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	9'6.357	3'7.491	0	-	2252.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	63	Iris	0	-	E4	2	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	9'6.357	4'5.726	216'0	-	2253.1.1.0.0	349	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	350	Source 4 19º	575	-	E5	4	-	302	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	22'1.669	6'4.297	0	-	2256.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Static Accessory	64	Iris	0	-	E5	4	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	21'3.434	6'4.297	216'0	-	2257.1.1.0.0	350	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	351	Source 4 36º	575	HIGH SIDES SL	CATWALK LEFT	4	-	102	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	-	False	0	0	30'11.001	26'10.438	216'0	-	1532.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	352	Source 4 26º	575	HIGH SIDES SL	CATWALK LEFT	9	-	91	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	30'11.001	38'5.255	216'0	-	1554.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	353	Source 4 26º	575	HIGH SIDE SL	CATWALK LEFT	7	-	92	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	30'9.701	34'5.93	216'0	-	1651.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	354	Source 4 36º	575	HIGH SIDE SL	CATWALK LEFT	6	-	95	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	-	False	0	0	30'9.701	33'3.676	216'0	-	1654.1.1.0.0	4	2016-02-02 19:45:13 UTC	2016-02-02 19:45:13 UTC	""
Light	355	Source 4 26º	575	HIGH SIDES SL	CATWALK LEFT	17	-	79	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	30'11.001	57'10.925	216'0	-	1552.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	356	Source 4 26º	575	HIGH SIDES SL	CATWALK LEFT	13	-	85	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	30'11.001	48'5.588	216'0	-	1553.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	357	Source 4 26º	575	HIGH SIDE SL	CATWALK LEFT	15	-	80	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	30'9.701	54'4.933	216'0	-	1649.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	358	Source 4 26º	575	HIGH SIDE SL	CATWALK LEFT	11	-	86	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	30'9.701	44'5.096	216'0	-	1650.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	359	Source 4 36º	575	HIGH SIDE SL	CATWALK LEFT	14	-	83	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	-	False	0	0	30'9.701	53'2.302	216'0	-	1652.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	360	Source 4 36º	575	HIGH SIDE SL	CATWALK LEFT	10	-	89	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	-	False	0	0	30'9.701	43'2.965	216'0	-	1653.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	361	8 Fresnel	2	BACK C	XP1	5	-	189	0	0	-	-	0	-	A	-	-	-	-	-	-	1	7.5	64°	17°	15°	12°	19.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	8 Fresnel	FOH	False	False	-	False	0	0	-5'5.614	54'.555	0	-	1577.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
